"","Date","ColonyID","Timepoint","Phenotype","Species","Dilution","mean_A235","mean_A280","mean_A310","mean_A320","mean_A330","mean_A334","prot.mg.ml","mycro.mg.ml","paly.mg.ml","aster.mg.ml","shin.mg.ml","X","Without_wax_weight_g","With_wax_weight_g","delta.mass.g","surface.area.cm2","Notes","prot.mg.cm2","mycro.mg.cm2","paly.mg.cm2","aster.mg.cm2","shin.mg.cm2"
"155","7/15/2026","28","January_2025","Resistant","Porites compressa",5,0.742333333333333,0.481666666666667,0.348,0.364333333333333,0.347,0.335333333333333,0.103851261620186,0.722491349480969,0.756401384083045,0.720415224913495,0.696193771626298,245,3.7392,4.2222,0.483,11.0050284615643,"",2.35917748833846,16.4127551328993,17.1830855941177,16.3655920434369,15.8153559997095
"156","7/15/2026","4","January_2025","Resistant","Montipora capitata",5,0.596333333333333,0.285333333333333,0.217666666666667,0.222333333333333,0.194333333333333,0.178333333333333,0.12390438247012,0.76285046728972,0.779205607476635,0.68107476635514,0.625,239,1.6692,1.9726,0.3034,6.91288951395154,"",4.4809186599922,27.5879740935444,28.1794467387353,24.6306108675902,22.6027046555073
"157","7/15/2026","43","January_2025","Susceptible","Porites compressa",5,0.784666666666667,0.459,0.330666666666667,0.351,0.343666666666667,0.333,0.129747675962815,0.720406681190995,0.764705882352941,0.748729121278141,0.725490196078431,247,5.2994,5.8456,0.5462,12.445023904154,"",2.60641676870358,14.4717817888347,15.3616796609304,15.0407328873877,14.5739012167801
"158","7/15/2026","44","January_2025","Resistant","Porites compressa",5,0.425666666666667,0.237333333333333,0.178666666666667,0.185666666666667,0.180666666666667,0.175333333333333,0.0750332005312085,0.752808988764045,0.782303370786517,0.76123595505618,0.73876404494382,248,2.2447,2.5959,0.3512,8.00199999110014,"",2.34420146884094,23.5194010747726,24.440870146732,23.7826779524753,23.0806062786015
"159","7/17/2026","1","October_2025","Susceptible","Montipora capitata",5,0.806333333333333,0.371333333333333,0.325333333333333,0.345333333333333,0.298,0.259,0.173306772908367,0.876122082585278,0.929982046678635,0.802513464991023,0.697486535008977,279,6.7896,7.2,0.4104,9.35085648162727,"Modified wax weight, previous weight was overestimation",4.63344649896196,23.423578479327,24.8635525661708,21.4556138939737,18.6476644246281
"160","7/17/2026","12","October_2025","Resistant","Montipora capitata",5,0.430333333333333,0.200333333333333,0.162,0.168333333333333,0.149,0.132,0.0916334661354582,0.80865224625624,0.84026622296173,0.743760399334443,0.658901830282862,283,2.7166,3.1647,0.4481,10.2098411048177,"",2.24375348241755,19.8008038997459,20.5749094019993,18.2118505003835,16.1339883627559
"161","7/17/2026","19","October_2025","Susceptible","Montipora capitata",5,0.918333333333333,0.421333333333333,0.357,0.373,0.334333333333333,0.298333333333333,0.19800796812749,0.847310126582278,0.885284810126582,0.793512658227848,0.708069620253165,284,4.4934,5.1,0.606599999999999,13.8212220802999,"Modified wax weight, previous weight was overestimation",3.58159298391061,15.3262519345159,16.0131427775194,14.3531565735942,12.8076521768363
"162","7/17/2026","2","October_2025","Resistant","Montipora capitata",5,0.426666666666667,0.210333333333333,0.207,0.222,0.185333333333333,0.158,0.0861885790172643,0.984152139461173,1.0554675118859,0.881141045958796,0.751188589540412,280,3.3506,4,0.6494,14.7964088673702,"Modified wax weight, previous weight was overestimation",1.45624150748044,16.6282262858976,17.8331702196583,14.8877517149099,12.6920761022793
"163","7/17/2026","20","October_2025","Resistant","Montipora capitata",9,0.553666666666667,0.264666666666667,0.262666666666667,0.289666666666667,0.241666666666667,0.205,0.115139442231076,0.992443324937028,1.09445843828715,0.913098236775819,0.77455919395466,285,5.6296,6.7423,1.1127,25.352577990026,"May be an overestimation",2.04368758965529,17.6155457010076,19.4262807286492,16.2071962350641,13.7481733580199
"164","7/17/2026","238","January_2025","Resistant","Porites compressa",5,0.676666666666667,0.410333333333333,0.308666666666667,0.332333333333333,0.323666666666667,0.310333333333333,0.106108897742364,0.752233956133225,0.809910641754671,0.788789601949634,0.756295694557271,270,3.6948,4.1993,0.5045,11.494900328901,"",2.30773853418242,16.3601670003594,17.6145642541666,17.1552075133358,16.4485048351345
"165","7/17/2026","240","January_2025","Resistant","Porites compressa",5,0.534,0.326,0.242666666666667,0.267,0.265333333333333,0.256,0.0828685258964144,0.744376278118609,0.819018404907976,0.813905930470348,0.785276073619632,272,2.6952,3.0507,0.3555,8.09997436456748,"",2.55767864707432,22.9746491968792,25.2784258333795,25.1206329130712,24.2369925593451
"166","7/17/2026","241","January_2025","Susceptible","Porites compressa",5,0.589333333333333,0.344,0.262666666666667,0.28,0.272666666666667,0.263,0.097742363877822,0.763565891472868,0.813953488372093,0.792635658914729,0.76453488372093,273,3.6646,4.0832,0.4186,9.53769133335568,"",2.56200270226802,20.0144318154459,21.3351811230642,20.7764025698411,20.0398308405925
"167","7/17/2026","244","January_2025","Resistant","Porites compressa",5,0.746666666666667,0.427333333333333,0.327,0.348,0.342,0.331,0.127224435590969,0.765210608424337,0.814352574102964,0.800312012480499,0.774570982839314,276,4.9061,5.3914,0.4853,11.0574333590003,"",2.8764459043159,17.3008189057157,18.411880670303,18.0944344518495,17.5124497180181
"168","7/17/2026","247","January_2025","Susceptible","Porites compressa",5,0.733,0.430666666666667,0.287666666666667,0.295333333333333,0.286333333333333,0.277,0.120451527224436,0.667956656346749,0.685758513931889,0.664860681114551,0.643188854489164,277,4.1734,4.6302,0.4568,10.4080683255539,"",2.89322483905834,16.0442032914691,16.471800829944,15.9698385021691,15.4492849770693
"169","7/17/2026","248","January_2025","Resistant","Porites compressa",5,0.772666666666667,0.474666666666667,0.301,0.315,0.309666666666667,0.302,0.118725099601594,0.634129213483146,0.663623595505618,0.652387640449438,0.63623595505618,278,7.0531,7.7461,0.693000000000001,15.7898234448531,"",1.87977243723225,10.0401568088757,10.5071408464978,10.3292421654989,10.073512811563
"170","7/17/2026","26","October_2025","Resistant","Porites compressa",5,0.819,0.486333333333333,0.357,0.392666666666667,0.391,0.379,0.132536520584329,0.734064427690199,0.807402330363262,0.803975325565456,0.779300891021247,286,5.3606,5.8716,0.511,11.6430011260028,"",2.84584101534462,15.7619246907651,17.3366454581898,17.2630603755999,16.7332477809523
"171","7/17/2026","27","October_2025","Susceptible","Porites compressa",5,0.8,0.464,0.320666666666667,0.345,0.341666666666667,0.330666666666667,0.133864541832669,0.691091954022989,0.743534482758621,0.736350574712644,0.71264367816092,287,8.6021,9.3335,0.731400000000001,16.6647573846545,"",2.00819818048981,10.3675669868943,11.1542950430724,11.0465240764726,10.6908798866935
"172","7/17/2026","28","October_2025","Resistant","Porites compressa",5,0.639333333333333,0.405333333333333,0.307333333333333,0.321666666666667,0.303,0.291333333333333,0.0932270916334661,0.758223684210526,0.793585526315789,0.747532894736842,0.71875,288,2.6409,2.9285,0.2876,6.55289065330411,"",3.556716286211,28.9270691487967,30.2761623954326,28.519203748651,27.4211045944125
"173","7/17/2026","29","October_2025","Susceptible","Porites compressa",5,0.878333333333333,0.572,0.403333333333333,0.448666666666667,0.458,0.449333333333333,0.122045152722444,0.705128205128205,0.784382284382284,0.800699300699301,0.785547785547786,289,3.901,4.403,0.502,11.4379384838618,"",2.66755134447177,15.4120475058311,17.1443106965691,17.5009531181916,17.1697851552564
"174","7/17/2026","3","October_2025","Susceptible","Montipora capitata",5,0.417666666666667,0.183333333333333,0.159666666666667,0.167666666666667,0.151666666666667,0.138,0.0933598937583002,0.870909090909091,0.914545454545455,0.827272727272727,0.752727272727273,281,1.4843,2.1265,0.6422,14.6323587536575,"",1.59509302857552,14.8798479037325,15.6253935189508,14.1343022885142,12.8606618625162
"175","7/17/2026","4","October_2025","Resistant","Montipora capitata",9,0.654333333333333,0.28,0.277666666666667,0.298666666666667,0.257,0.214,0.149136786188579,0.991666666666667,1.06666666666667,0.917857142857143,0.764285714285714,282,7.1726,8.3196,1.147,26.1340945039631,"May be an overestimation",2.56796935415855,17.0753955118793,18.3668119791642,15.8044777186782,13.1601487618565
"176","7/17/2026","41","October_2025","Susceptible","Porites compressa",5,0.363,0.235,0.190666666666667,0.217333333333333,0.218333333333333,0.210333333333333,0.050996015936255,0.811347517730497,0.924822695035461,0.929078014184397,0.895035460992908,290,4.4487,4.8812,0.4325,9.85439919177338,"",1.29373731832447,20.5833836731473,23.4621785924686,23.5701334019431,22.7064949261468
"177","7/17/2026","42","October_2025","Resistant","Porites compressa",9,0.558,0.350666666666667,0.277666666666667,0.299666666666667,0.288666666666667,0.277666666666667,0.0826029216467463,0.791825095057034,0.854562737642585,0.82319391634981,0.791825095057034,291,5.9902,6.7383,0.7481,17.045262509516,"",2.18074169994648,20.9044180209451,22.5607104451736,21.7325642330593,20.9044180209451
"178","7/17/2026","43","October_2025","Susceptible","Porites compressa",5,0.699,0.406333333333333,0.34,0.378,0.375333333333333,0.362333333333333,0.11660026560425,0.836751435602953,0.930270713699754,0.923707957342084,0.891714520098441,292,4.1733,4.6989,0.5256,11.9756583010314,"",2.43410973061513,17.4677544768225,19.4200329183498,19.2830309224531,18.615146192457
"179","7/17/2026","44","May_2025","Resistant","Porites compressa",5,0.860333333333333,0.477,0.371333333333333,0.396666666666667,0.391,0.38,0.152722443559097,0.778476589797345,0.831586303284417,0.819706498951782,0.79664570230608,336,4.665,5.1798,0.5148,19.1793389762973,"",1.99071568300449,10.147333424257,10.8396111084971,10.6847595212329,10.3841652636023
"180","7/2/2026","1","May_2024","Susceptible","Montipora capitata",5,0.867,0.4,0.370666666666667,0.404666666666667,0.358666666666667,0.312333333333333,0.18605577689243,0.926666666666667,1.01166666666667,0.896666666666667,0.780833333333333,147,3.0905,3.5594,0.4689,10.6837636555434,"",4.35370396826153,21.6839939684049,23.6729934151471,20.9819941636724,18.2714949176218
"181","7/2/2026","12","May_2024","Resistant","Montipora capitata",5,0.43,0.194666666666667,0.175,0.186,0.164666666666667,0.145,0.0937583001328021,0.898972602739726,0.955479452054794,0.845890410958904,0.74486301369863,151,1.7534,2.0593,0.3059,6.96985135899069,"",3.36299496587756,32.2450421263326,34.2718733457021,30.3410491626825,26.7173206189613
"182","7/2/2026","19","May_2024","Susceptible","Montipora capitata",5,0.866333333333333,0.387333333333333,0.450333333333333,0.510333333333333,0.447,0.379,0.190836653386454,1.16265060240964,1.31755593803787,1.15404475043029,0.978485370051635,152,2.1779,4.4463,2.2684,51.6848997147254,"May be overestimation ",0.923077409648545,5.62374411494887,6.37302164321741,5.58211758560062,4.73293638689628
"183","7/2/2026","2","May_2024","Resistant","Montipora capitata",5,0.580333333333333,0.275666666666667,0.271,0.291,0.25,0.214666666666667,0.121381142098274,0.983071342200726,1.05562273276904,0.90689238210399,0.778718258766626,148,2.6384,3.2776,0.6392,14.5640045396105,"",2.08358116354858,16.8750177797428,18.1204065457754,15.5673595754084,13.3671727554174
"184","7/2/2026","204","May_2024","Resistant","Montipora capitata",5,0.697,0.291,0.279333333333333,0.301,0.263333333333333,0.228333333333333,0.161752988047809,0.959908361970218,1.03436426116838,0.904925544100802,0.784650630011455,165,2.4906,2.8873,0.3967,9.03870557081271,"",4.47389802612148,26.5499399900219,28.6093028770761,25.0291797041973,21.7025165789559
"185","7/2/2026","206","May_2024","Resistant","Montipora capitata",5,0.917,0.412,0.419,0.457666666666667,0.405333333333333,0.349333333333333,0.201195219123506,1.01699029126214,1.11084142394822,0.983818770226537,0.84789644012945,167,3.1889,3.687,0.4981,11.3490780056007,"",4.43197277841023,22.4024870293485,24.4698605340457,21.6717774285503,18.6776502838164
"186","7/2/2026","210","May_2024","Resistant","Montipora capitata",9,0.625666666666667,0.272666666666667,0.261333333333333,0.281666666666667,0.245333333333333,0.211,0.140637450199203,0.958435207823961,1.03300733496333,0.899755501222494,0.773838630806846,169,4.6381,5.8471,1.209,27.5467482609341,"May be overestimation",2.29743460063462,15.6568695308561,16.8750698387416,14.6982856820282,12.6413245064183
"187","7/2/2026","213","May_2024","Susceptible","Montipora capitata",5,0.761,0.314333333333333,0.359,0.392666666666667,0.333,0.275666666666667,0.177954847277556,1.14209968186638,1.2492046659597,1.0593849416755,0.876988335100742,171,2.5325,3.1507,0.6182,14.0855250412816,"",3.15847025148175,20.2708042213396,22.1717802903789,18.8027236927746,15.5654179118365
"188","7/2/2026","225","May_2024","Susceptible","Porites compressa",5,0.853,0.479333333333333,0.382666666666667,0.406,0.393666666666667,0.379333333333333,0.148871181938911,0.798331015299026,0.847009735744089,0.821279554937413,0.791376912378303,176,2.1784,2.3916,0.2132,4.85770614493892,"",7.66159878227787,41.0858022016616,43.5910340432263,42.2668400698278,40.7279119385809
"189","7/2/2026","236","May_2024","Resistant","Porites compressa",5,0.428333333333333,0.248333333333333,0.185,0.197,0.191,0.183,0.0717131474103586,0.74496644295302,0.793288590604027,0.769127516778524,0.736912751677852,180,1.6927,1.9149,0.2222,5.06276878707987,"",3.54120197990128,36.7865131849477,39.1726653915388,37.9795892882433,36.3888211505158
"190","7/2/2026","236","October_2024","Resistant","Porites compressa",5,0.720333333333333,0.451666666666667,0.369,0.414,0.405333333333333,0.385,0.107038512616202,0.816974169741697,0.916605166051661,0.897416974169742,0.85239852398524,225,3.5941,3.9309,0.3368,7.67389976367461,"",3.48709638881662,26.6153518713181,29.8611264897715,29.2360143410323,27.7694050689904
"191","7/2/2026","238","May_2024","Resistant","Porites compressa",5,0.797666666666667,0.480666666666667,0.361,0.387333333333333,0.378333333333333,0.364,0.126294820717132,0.751040221914008,0.805825242718447,0.787101248266297,0.757281553398058,182,4.0777,4.3758,0.2981,6.79213040246854,"",4.64857170112748,27.6437648208672,29.6602536674493,28.9710739350732,27.8734913983259
"192","7/2/2026","244","May_2024","Resistant","Porites compressa",5,0.697666666666667,0.408,0.313333333333333,0.334666666666667,0.33,0.319333333333333,0.115405046480744,0.76797385620915,0.820261437908497,0.808823529411765,0.782679738562092,188,2.6045,2.895,0.2905,6.61896639354952,"",4.35887718787978,29.0065627526669,30.9814776634868,30.5494650267449,29.562007571335
"193","7/2/2026","247","May_2024","Susceptible","Porites compressa",5,0.854666666666667,0.518333333333333,0.367666666666667,0.392666666666667,0.386333333333333,0.372666666666667,0.133997343957503,0.709324758842444,0.757556270096463,0.745337620578778,0.718971061093248,189,4.2585,4.6917,0.4332,9.87034850838434,"",3.39393649179863,17.966051508716,19.1876778579034,18.8781991827759,18.2103767785535
"194","7/2/2026","27","May_2024","Susceptible","Porites compressa",5,0.588333333333333,0.334666666666667,0.248,0.266,0.266,0.258333333333333,0.101062416998672,0.741035856573705,0.794820717131474,0.794820717131474,0.77191235059761,155,2.8378,3.1289,0.2911,6.63263723635891,"",3.80928480622558,27.931418158658,29.9586985088832,29.9586985088832,29.0952272486021
"195","7/2/2026","28","May_2024","Resistant","Porites compressa",9,0.602,0.405666666666667,0.298333333333333,0.314666666666667,0.3,0.288,0.0782204515272244,0.735414954806902,0.775677896466721,0.739523418241578,0.709942481511915,156,4.7765,5.4005,0.624,14.2176765217724,"",2.47573526752759,23.2764284063097,24.550780352577,23.4064643191941,22.4702057464264
"196","7/2/2026","4","May_2024","Resistant","Montipora capitata",5,0.718,0.342666666666667,0.396,0.438333333333333,0.369,0.300666666666667,0.149535192563081,1.1556420233463,1.27918287937743,1.07684824902724,0.877431906614786,150,3.5062,4.0065,0.5003,11.3992044292352,"",3.27950940548914,25.3447955627163,28.054213943579,23.6167413198038,19.2432707050253
"197","7/2/2026","4","October_2024","Resistant","Montipora capitata",5,0.928333333333333,0.403333333333333,0.446,0.489333333333333,0.411666666666667,0.342666666666667,0.209163346613546,1.10578512396694,1.21322314049587,1.02066115702479,0.849586776859504,194,5.1658,5.8607,0.6949,15.8331144470828,"",3.30262481384519,17.4600064892899,19.1564196758427,16.1159252722519,13.4147135059716
"198","7/2/2026","43","May_2024","Susceptible","Porites compressa",9,0.805333333333333,0.486666666666667,0.383,0.416666666666667,0.417333333333333,0.404,0.126958831341301,0.786986301369863,0.856164383561644,0.857534246575342,0.83013698630137,160,7.8219,8.5233,0.7014,15.9812152441846,"",3.57491424967668,22.1600066206046,24.1079271329467,24.1464998163594,23.3750461481051
"199","7/2/2026","44","May_2024","Resistant","Porites compressa",5,0.664333333333333,0.395,0.307333333333333,0.331,0.325,0.315,0.10730411686587,0.778059071729958,0.837974683544304,0.822784810126582,0.79746835443038,161,4.377,4.7609,0.383900000000001,8.74706092421227,"",3.06686205216792,22.2377287202909,23.9501785458231,23.5160363365332,22.7924659877168
"200","7/20/2026","201","October_2025","Susceptible","Montipora capitata",9,0.517,0.235333333333333,0.227666666666667,0.241333333333333,0.215666666666667,0.189333333333333,0.112217795484728,0.96742209631728,1.02549575070822,0.91643059490085,0.804532577903683,294,3.8172,4.5268,0.7096,16.168050095913,"May be an overestimation",3.12332084998255,26.9259397861974,28.5422846342707,25.5067101634988,22.392289602577
"201","7/20/2026","202","October_2025","Resistant","Montipora capitata",5,0.595,0.275666666666667,0.311,0.341333333333333,0.285333333333333,0.235333333333333,0.127224435590969,1.12817412333736,1.23821039903265,1.03506650544135,0.853688029020556,295,2.7876,3.2882,0.5006,11.4060398506399,"May be an overestimation",2.78853215614164,24.7275596550294,27.1393580779744,22.6868071433067,18.7113152373535
"202","7/20/2026","203","October_2025","Susceptible","Montipora capitata",5,0.952666666666667,0.39,0.359666666666667,0.388666666666667,0.351,0.312333333333333,0.224169986719788,0.922222222222222,0.996581196581196,0.9,0.800854700854701,296,3.119,3.6,0.481,10.9594589855329,"Modified wax weight, previous weight was overestimation",5.11361890709442,21.0371292834712,22.733357501879,20.5302105055562,18.2685728810125
"203","7/20/2026","204","October_2025","Resistant","Montipora capitata",5,0.561333333333333,0.233333333333333,0.230666666666667,0.241666666666667,0.214333333333333,0.188333333333333,0.130677290836653,0.988571428571429,1.03571428571429,0.918571428571428,0.807142857142857,297,2.0119,2.3979,0.386,8.79490887404514,"",3.71457205265362,28.1006728645258,29.44073385373,26.1108853351013,22.9434684515275
"204","7/20/2026","205","October_2025","Susceptible","Montipora capitata",5,0.839333333333333,0.361666666666667,0.402666666666667,0.440666666666667,0.372666666666667,0.312333333333333,0.190305444887118,1.11336405529954,1.2184331797235,1.03041474654378,0.863594470046083,298,3.0924,3.9459,0.8535,19.4467738963666,"",2.44649120081911,14.3129660121615,15.6636929371503,13.2466026503283,11.1020274448637
"205","7/20/2026","206","October_2025","Resistant","Montipora capitata",9,0.569666666666667,0.297,0.257,0.276333333333333,0.249333333333333,0.221333333333333,0.10863213811421,0.865319865319865,0.930415263748597,0.839506172839506,0.745230078563412,299,2.8401,3.3,0.4599,10.4787010134025,"Modified wax weight, previous weight was overestimation",4.66512615341063,37.1605162601639,39.9559895975044,36.0519664884599,32.0033499309323
"206","7/20/2026","209","October_2025","Susceptible","Montipora capitata",5,0.796666666666667,0.326,0.352333333333333,0.388666666666667,0.328333333333333,0.274,0.187516600265604,1.08077709611452,1.19222903885481,1.00715746421268,0.840490797546012,300,2.6935,3.2544,0.5609,12.7799595529843,"",3.66817671621301,21.1420288858063,23.3222381086567,19.7018906835565,16.4415778090187
"207","7/20/2026","210","October_2025","Resistant","Montipora capitata",9,0.655,0.301333333333333,0.226333333333333,0.238,0.216333333333333,0.198,0.140903054448871,0.751106194690265,0.789823008849557,0.717920353982301,0.657079646017699,301,5.8454,6.7144,0.869000000000001,19.7999373356094,"May be an overestimation",3.20235228158819,17.0706493602252,17.9505797396182,16.3164233207454,14.9336755816992
"208","7/20/2026","211","October_2025","Susceptible","Montipora capitata",5,0.721,0.287666666666667,0.25,0.261666666666667,0.231,0.204666666666667,0.172642762284197,0.869061413673233,0.909617612977984,0.803012746234067,0.711471610660487,302,1.4755,1.9621,0.4866,11.0870535184206,"",3.8928909740843,19.5963114146903,20.5108059473759,18.1069917471739,16.0428469448265
"209","7/20/2026","213","October_2025","Susceptible","Montipora capitata",5,0.741,0.301,0.33,0.362666666666667,0.309,0.259,0.175298804780877,1.09634551495017,1.20487264673311,1.0265780730897,0.86046511627907,303,2.3337,3.2647,0.931,21.2125910925804,"",2.06597586329507,12.920928779578,14.1999702143241,12.0986878572412,10.140971375487
"210","7/20/2026","214","October_2025","Resistant","Montipora capitata",5,0.597333333333333,0.264666666666667,0.287,0.312333333333333,0.258,0.212333333333333,0.132536520584329,1.08438287153652,1.18010075566751,0.974811083123426,0.802267002518892,304,3.5887,3.9145,0.3258,7.42326764550235,"",4.46355051823543,36.5197283501402,39.7433048363315,32.8295815830529,27.0186608118924
"211","7/20/2026","221","October_2025","Susceptible","Montipora capitata",9,0.601333333333333,0.257333333333333,0.255333333333333,0.279333333333333,0.244,0.215666666666667,0.137051792828685,0.992227979274611,1.08549222797927,0.948186528497409,0.838082901554404,305,6.3825,7.1347,0.752199999999999,17.1386799353802,"May be an overestimation",3.59848640650516,26.0523326392156,28.5011158637894,24.8959627831669,22.005038143045
"212","7/20/2026","225","October_2025","Susceptible","Porites compressa",5,0.436666666666667,0.247333333333333,0.211666666666667,0.225666666666667,0.215666666666667,0.206666666666667,0.0754316069057105,0.855795148247979,0.912398921832884,0.871967654986523,0.835579514824798,306,3.4926,3.8635,0.3709,8.45085933000867,"",2.23147741431028,25.3168084696749,26.9913060377479,25.7952363462672,24.7187736239345
"213","7/20/2026","226","October_2025","Resistant","Porites compressa",5,0.814333333333333,0.434333333333333,0.299,0.296666666666667,0.279333333333333,0.269333333333333,0.151394422310757,0.688411358403684,0.683039140445126,0.64313123561013,0.620107444359171,307,3.5857,4.0994,0.5137,11.704519918645,"",3.23367432759009,14.7039640068249,14.5892173534829,13.7368136429423,13.2450422714766
"214","7/20/2026","233","October_2025","Susceptible","Porites compressa",5,0.511666666666667,0.279,0.24,0.254666666666667,0.238333333333333,0.223666666666667,0.0926958831341302,0.860215053763441,0.912783751493429,0.854241338112306,0.801672640382318,308,2.8718,3.2154,0.3436,7.82883598218111,"",2.960078718762,27.469442958102,29.1481311388749,27.2786829375596,25.5999947567867
"215","7/20/2026","234","October_2025","Resistant","Porites compressa",9,0.623,0.418,0.312,0.341666666666667,0.332666666666667,0.32,0.0816733067729084,0.746411483253589,0.817384370015949,0.79585326953748,0.76555023923445,309,6.4252,7.1639,0.7387,16.8310859721688,"",2.18363735462952,19.9562385944389,21.853786922329,21.2781261936432,20.4679370199374
"216","7/20/2026","235","October_2025","Susceptible","Porites compressa",5,0.682666666666667,0.391666666666667,0.301666666666667,0.315,0.316666666666667,0.310333333333333,0.11593625498008,0.770212765957447,0.804255319148936,0.808510638297872,0.792340425531915,310,3.2737,3.6328,0.3591,8.18199942142386,"",3.54241821004382,23.533757651605,24.5739237356539,24.70394449616,24.2098656062368
"217","7/20/2026","236","October_2025","Resistant","Porites compressa",9,0.646666666666667,0.413333333333333,0.339333333333333,0.383666666666667,0.375333333333333,0.357,0.0929614873837982,0.820967741935484,0.928225806451613,0.908064516129032,0.863709677419355,311,7.2938,8.1209,0.827100000000001,18.8452568127532,"",2.21979831521318,19.6036322317963,22.1648140459701,21.6833888929299,20.6242535562415
"218","7/20/2026","237","October_2025","Susceptible","Porites compressa",5,0.567,0.343,0.253,0.264,0.251333333333333,0.240666666666667,0.0892430278884462,0.737609329446064,0.769679300291545,0.732750242954325,0.701652089407191,312,2.491,2.7665,0.2755,6.2771953233146,"",3.55425565447127,29.3765484206957,30.6537896563781,29.1830270213499,27.9444900655366
"219","7/20/2026","238","October_2025","Resistant","Porites compressa",5,0.868,0.521333333333333,0.403,0.439,0.429,0.414,0.138114209827357,0.773017902813299,0.842071611253197,0.822890025575448,0.794117647058823,313,3.7753,4.209,0.4337,9.88174087739216,"",3.49417707722281,19.5567236685451,21.3037262791347,20.8184477761932,20.0905300217808
"220","7/20/2026","44","October_2025","Resistant","Porites compressa",5,0.673333333333333,0.381,0.302666666666667,0.323333333333333,0.317333333333333,0.307666666666667,0.116467463479416,0.794400699912511,0.848643919510061,0.832895888013998,0.807524059492563,293,3.4543,3.8723,0.418,9.5240204905463,"",3.05720319467559,20.8525564571455,22.2764094310916,21.8630327612363,21.1970370153583
"221","7/29/2026","1","May_2025","Susceptible","Montipora capitata",5,0.781333333333333,0.388666666666667,0.316333333333333,0.327,0.293,0.265,0.156440903054449,0.813893653516295,0.841337907375643,0.753859348198971,0.681818181818182,322,5.1126,5.9885,0.875900000000001,32.6324456280862,"May be an overestimation",1.19850734478665,6.23530996414034,6.44556277641904,5.77538193728067,5.22346830504907
"222","7/29/2026","12","May_2025","Resistant","Montipora capitata",5,0.739666666666667,0.327666666666667,0.259666666666667,0.275333333333333,0.254,0.227,0.164143426294821,0.792472024415056,0.84028484231943,0.775178026449644,0.692777212614446,326,1.6391,1.9407,0.3016,11.236380410356,"",3.65205298103689,17.6318350632886,18.6956299900852,17.2470581748728,15.4137094712446
"223","7/29/2026","2","May_2025","Resistant","Montipora capitata",5,0.783,0.409,0.355666666666667,0.377333333333333,0.325666666666667,0.281333333333333,0.149003984063745,0.86960065199674,0.922575387123065,0.796251018744906,0.687856560717196,323,4.1838,4.7464,0.562600000000001,20.9601711500871,"",1.77722766427799,10.3720604876016,11.0039104704452,9.49719128058739,8.20432900799975
"224","7/29/2026","20","May_2025","Resistant","Montipora capitata",5,0.718333333333333,0.329666666666667,0.279333333333333,0.291333333333333,0.256333333333333,0.221,0.154847277556441,0.84732052578362,0.883720930232558,0.777553083923155,0.670374115267947,328,2.099,2.4667,0.3677,13.6989956130235,"",2.82588742143309,15.4631870415755,16.1274766996862,14.1899651968635,12.2340012035377
"225","7/29/2026","239","October_2025","Susceptible","Porites compressa",5,0.781666666666667,0.468333333333333,0.371666666666667,0.394666666666667,0.372333333333333,0.354,0.124833997343958,0.793594306049822,0.84270462633452,0.795017793594306,0.755871886120996,314,3.099,3.4298,0.3308,7.53719133558065,"",4.14060064903277,26.3226137800005,27.9515468300633,26.3698292307269,25.0714043357493
"226","7/29/2026","240","October_2025","Resistant","Porites compressa",5,0.774666666666667,0.490666666666667,0.385333333333333,0.445,0.448333333333333,0.428666666666667,0.113147410358566,0.785326086956522,0.906929347826087,0.913722826086957,0.873641304347826,315,7.0386,7.6926,0.654,14.9012186622423,"",1.89829122240294,13.1755345780281,15.2156908837954,15.3296660964081,14.6572123419932
"227","7/29/2026","241","October_2025","Susceptible","Porites compressa",5,0.541,0.325666666666667,0.238666666666667,0.248333333333333,0.241,0.231,0.0857901726427623,0.732855680655067,0.762538382804504,0.740020470829069,0.709314227226203,316,3.0255,3.3616,0.3361,7.65795044706366,"",2.80068972879217,23.9246677593765,24.8936836323121,24.1585681424989,23.1561379291172
"228","7/29/2026","242","October_2025","Resistant","Porites compressa",5,0.513333333333333,0.281,0.219,0.230333333333333,0.223666666666667,0.216666666666667,0.0925630810092962,0.779359430604982,0.819691577698695,0.795966785290629,0.771055753262159,317,2.1633,2.4746,0.3113,7.09288894427527,"",3.26253102707905,27.4697459923579,28.8913158001816,28.0550982661677,27.1770698554531
"229","7/29/2026","243","October_2025","Susceptible","Porites compressa",5,0.625,0.370333333333333,0.288333333333333,0.314333333333333,0.311666666666667,0.305333333333333,0.101460823373174,0.778577857785779,0.848784878487849,0.841584158415842,0.824482448244825,318,3.7939,4.1396,0.3457,7.876683932014,"",3.22028991669948,24.7114732705386,26.9397910914658,26.7112456739348,26.1684503072987
"230","7/29/2026","244","October_2025","Resistant","Porites compressa",5,0.719,0.426,0.338666666666667,0.363,0.351333333333333,0.338333333333333,0.116733067729084,0.794992175273865,0.852112676056338,0.82472613458529,0.794209702660407,319,6.6574,7.3389,0.6815,15.527798957673,"May be an overestimation",1.87942070938844,12.7994987802348,13.7191478067674,13.2782201913065,12.7869008483645
