"","ColonyID","Species","Phenotype","Timepoint","surface.area.cm2","Notes.x","surface_area_cm2_fraggrameter","Notes.y"
"287","220","Montipora capitata","Resistant","January_2025",4.92378188518434,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"288","221","Montipora capitata","Susceptible","January_2025",4.88276935675615,"",1.901368408,"100% light level - 3 not showing a huge range, may not be usable. Will have space to rerun in later runs → maybe ok in the end, not putting into last run"
"289","221","Montipora capitata","Susceptible","January_2025",4.88276935675615,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"290","225","Porites compressa","Susceptible","January_2025",7.96554441027508,"",3.806781994,"Spike in 6 and 7 because realized the temp probes were switched. Placed in correct spots. 7 is the blank"
"291","225","Porites compressa","Susceptible","January_2025",7.96554441027508,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"292","226","Porites compressa","Resistant","January_2025",10.0685757291206,"",4.062392645,""
"293","226","Porites compressa","Resistant","January_2025",10.0685757291206,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"294","233","Porites compressa","Susceptible","January_2025",6.28175227091773,"",2.571067936,""
"295","233","Porites compressa","Susceptible","January_2025",6.28175227091773,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"296","234","Porites compressa","Resistant","January_2025",16.4369100044978,"",5.545107802,""
"297","234","Porites compressa","Resistant","January_2025",16.4369100044978,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"298","235","Porites compressa","Susceptible","January_2025",9.89541172020155,"",5.335792456,""
"299","235","Porites compressa","Susceptible","January_2025",9.89541172020155,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"300","236","Porites compressa","Resistant","January_2025",11.6316087569949,"",4.655785654,""
"301","236","Porites compressa","Resistant","January_2025",11.6316087569949,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"302","237","Porites compressa","Susceptible","January_2025",8.18883484282856,"",3.339037518,""
"303","237","Porites compressa","Susceptible","January_2025",8.18883484282856,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"304","238","Porites compressa","Resistant","January_2025",11.494900328901,"",4.180827585,""
"305","238","Porites compressa","Resistant","January_2025",11.494900328901,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"306","239","Porites compressa","Susceptible","January_2025",8.53060591306347,"",3.283235052,""
"307","239","Porites compressa","Susceptible","January_2025",8.53060591306347,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"308","240","Porites compressa","Resistant","January_2025",8.09997436456748,"",3.190855294,""
"309","240","Porites compressa","Resistant","January_2025",8.09997436456748,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"310","241","Porites compressa","Susceptible","January_2025",9.53769133335568,"",3.791095544,""
"311","241","Porites compressa","Susceptible","January_2025",9.53769133335568,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"312","242","Porites compressa","Resistant","January_2025",9.98655067226421,"",4.267812757,""
"313","242","Porites compressa","Resistant","January_2025",9.98655067226421,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"314","243","Porites compressa","Susceptible","January_2025",11.2761668439506,"",4.186318624,""
"315","243","Porites compressa","Susceptible","January_2025",11.2761668439506,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"316","244","Porites compressa","Resistant","January_2025",11.0574333590003,"",4.230231261,""
"317","244","Porites compressa","Resistant","January_2025",11.0574333590003,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"318","247","Porites compressa","Susceptible","January_2025",10.4080683255539,"",4.358764492,""
"319","247","Porites compressa","Susceptible","January_2025",10.4080683255539,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"320","248","Porites compressa","Resistant","January_2025",15.7898234448531,"",5.60646175,""
"321","248","Porites compressa","Resistant","January_2025",15.7898234448531,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"322","1","Montipora capitata","Susceptible","October_2025",9.35085648162727,"Modified wax weight, previous weight was overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"323","2","Montipora capitata","Resistant","October_2025",14.7964088673702,"Modified wax weight, previous weight was overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"324","3","Montipora capitata","Susceptible","October_2025",14.6323587536575,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"325","4","Montipora capitata","Resistant","October_2025",26.1340945039631,"May be an overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"326","12","Montipora capitata","Resistant","October_2025",10.2098411048177,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"327","19","Montipora capitata","Susceptible","October_2025",13.8212220802999,"Modified wax weight, previous weight was overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"328","20","Montipora capitata","Resistant","October_2025",25.352577990026,"May be an overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"329","26","Porites compressa","Resistant","October_2025",11.6430011260028,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"330","27","Porites compressa","Susceptible","October_2025",16.6647573846545,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"331","28","Porites compressa","Resistant","October_2025",6.55289065330411,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"332","29","Porites compressa","Susceptible","October_2025",11.4379384838618,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"333","41","Porites compressa","Susceptible","October_2025",9.85439919177338,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"334","42","Porites compressa","Resistant","October_2025",17.045262509516,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"335","43","Porites compressa","Susceptible","October_2025",11.9756583010314,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"336","44","Porites compressa","Resistant","October_2025",9.5240204905463,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"337","201","Montipora capitata","Susceptible","October_2025",16.168050095913,"May be an overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"338","202","Montipora capitata","Resistant","October_2025",11.4060398506399,"May be an overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"339","203","Montipora capitata","Susceptible","October_2025",10.9594589855329,"Modified wax weight, previous weight was overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"340","204","Montipora capitata","Resistant","October_2025",8.79490887404514,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"341","205","Montipora capitata","Susceptible","October_2025",19.4467738963666,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"342","206","Montipora capitata","Resistant","October_2025",10.4787010134025,"Modified wax weight, previous weight was overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"343","209","Montipora capitata","Susceptible","October_2025",12.7799595529843,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"344","210","Montipora capitata","Resistant","October_2025",19.7999373356094,"May be an overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"345","211","Montipora capitata","Susceptible","October_2025",11.0870535184206,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"346","213","Montipora capitata","Susceptible","October_2025",21.2125910925804,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"347","214","Montipora capitata","Resistant","October_2025",7.42326764550235,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"348","221","Montipora capitata","Susceptible","October_2025",17.1386799353802,"May be an overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"349","225","Porites compressa","Susceptible","October_2025",8.45085933000867,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"350","226","Porites compressa","Resistant","October_2025",11.704519918645,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"351","233","Porites compressa","Susceptible","October_2025",7.82883598218111,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"352","234","Porites compressa","Resistant","October_2025",16.8310859721688,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"353","235","Porites compressa","Susceptible","October_2025",8.18199942142386,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"354","236","Porites compressa","Resistant","October_2025",18.8452568127532,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"355","237","Porites compressa","Susceptible","October_2025",6.2771953233146,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"356","238","Porites compressa","Resistant","October_2025",9.88174087739216,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"357","239","Porites compressa","Susceptible","October_2025",7.53719133558065,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"358","240","Porites compressa","Resistant","October_2025",14.9012186622423,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"359","241","Porites compressa","Susceptible","October_2025",7.65795044706366,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"360","242","Porites compressa","Resistant","October_2025",7.09288894427527,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"361","243","Porites compressa","Susceptible","October_2025",7.876683932014,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"362","244","Porites compressa","Resistant","October_2025",15.527798957673,"May be an overestimation",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"363","247","Porites compressa","Susceptible","October_2025",11.6247733355902,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"364","248","Porites compressa","Resistant","October_2025",18.0910819844348,"",20,"Dummy values for SA for now - do not have fraggrameter SA data yet"
"365","1","Montipora capitata","Susceptible","May_2025",34.1587219792,"May be an overestimation",21.44760345,""
"366","2","Montipora capitata","Resistant","May_2025",NA,"",19.84785402,""
"367","3","Montipora capitata","Susceptible","May_2025",NA,"",NA,"Stir bar kept stopping, data probably not usable; No SA values recorded for this frag; avged the Mcap SAs from other frags to get SA for 3"
"368","4","Montipora capitata","Resistant","May_2025",34.591604515984,"",18.25277406,"No SA values recorded for this frag; avged the Mcap SAs from other frags to get SA for 4"
"369","12","Montipora capitata","Resistant","May_2025",NA,"",12.07297033,""
"370","19","Montipora capitata","Susceptible","May_2025",23.2469621781038,"",20.54693193,""
"371","20","Montipora capitata","Resistant","May_2025",NA,"",11.2851565,""
"372","26","Porites compressa","Resistant","May_2025",NA,"",14.34298723,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 26"
"373","27","Porites compressa","Susceptible","May_2025",NA,"",14.34298723,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 27"
"374","28","Porites compressa","Resistant","May_2025",39.673099519854,"",14.34298723,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 28"
"375","29","Porites compressa","Susceptible","May_2025",14.5191142742963,"",14.34298723,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 29"
"376","41","Porites compressa","Susceptible","May_2025",NA,"",14.34298723,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 41"
"377","42","Porites compressa","Resistant","May_2025",12.6861882176433,"",16.62082926,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 42"
"378","43","Porites compressa","Susceptible","May_2025",NA,"",14.34298723,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 43"
"379","44","Porites compressa","Resistant","May_2025",20.0763900843614,"",14.34298723,"No SA values recorded for this frag; avged the Pcomp SAs from other frags to get SA for 44"
"380","201","Montipora capitata","Susceptible","May_2025",NA,"",11.25776496,""
"381","202","Montipora capitata","Resistant","May_2025",NA,"",20.63938771,""
"382","203","Montipora capitata","Susceptible","May_2025",NA,"",6.689773558,""
"383","204","Montipora capitata","Resistant","May_2025",NA,"",21.83959592,""
"384","205","Montipora capitata","Susceptible","May_2025",39.9070900802778,"",26.7455347,""
"385","206","Montipora capitata","Resistant","May_2025",40.4959663240111,"May be an overestimation",19.71425138,""
"386","209","Montipora capitata","Susceptible","May_2025",38.7137382221165,"",29.05540257,""
"387","210","Montipora capitata","Resistant","May_2025",21.1059485502261,"",16.89215684,""
"388","211","Montipora capitata","Susceptible","May_2025",NA,"",12.92747515,""
"389","213","Montipora capitata","Susceptible","May_2025",25.540069670257,"Likely underestimation??",24.97326333,""
"390","214","Montipora capitata","Resistant","May_2025",21.7260235353491,"",16.84629821,"Chamber vol for May 2025 from https://docs.google.com/spreadsheets/d/1ynUEL58zBLLtYkHcnG4ZssgsjUJf6HJE8lvM_JxutIM/edit?gid=0#gid=0 and cross-referencing round and zub # to Run and light zub # from https://docs.google.com/spreadsheets/d/1FRW4BGAmn3yW8qYeTmIi_E8RQmw-t8Nx4o4o9Cgf9BA/edit?gid=0#gid=0. SA for May 2025 has not been received from Spencer yet"
"391","219","Montipora capitata","Susceptible","May_2025",NA,"",12.97586276,""
"392","220","Montipora capitata","Resistant","May_2025",NA,"",24.46794204,""
"393","221","Montipora capitata","Susceptible","May_2025",20.052991028319,"",16.57748179,""
"394","225","Porites compressa","Susceptible","May_2025",NA,"",13.84966634,""
"395","226","Porites compressa","Resistant","May_2025",NA,"",6.344232824,""
"396","233","Porites compressa","Susceptible","May_2025",22.7282831024977,"",18.03866498,""
"397","234","Porites compressa","Resistant","May_2025",NA,"",10.39038065,""
"398","235","Porites compressa","Susceptible","May_2025",18.8947377542213,"",16.64198678,""
"399","236","Porites compressa","Resistant","May_2025",NA,"",19.75105953,""
"400","237","Porites compressa","Susceptible","May_2025",23.5862484907183,"",18.19990454,""
"401","238","Porites compressa","Resistant","May_2025",NA,"",12.59052663,""
"402","239","Porites compressa","Susceptible","May_2025",9.69110904421874,"",10.31630341,""
"403","240","Porites compressa","Resistant","May_2025",NA,"",15.17823682,""
"404","241","Porites compressa","Susceptible","May_2025",NA,"",17.16397822,""
"405","242","Porites compressa","Resistant","May_2025",NA,"",11.98276695,""
"406","243","Porites compressa","Susceptible","May_2025",19.14432768534,"",17.53422151,""
"407","244","Porites compressa","Resistant","May_2025",11.0287550813081,"",11.80094631,""
"408","247","Porites compressa","Susceptible","May_2025",NA,"",20.32601415,""
"409","248","Porites compressa","Resistant","May_2025",NA,"",9.378906006,""
